book_id,book_title,authors,tag_count,tags,blurb
26161538,El combate espiritual,Lorenzo Scupoli,1,to-read,"Este libro nos habla sobre el combate espiritual que todos llevamos, el combate del bien y el mal, el combate que lleva hasta el último combate. Este es el libro que por 19 años llevo consigo y leyó San Francisco de Sales. Imagínate que tan bueno es este libro que no solamente ayudó a forjar santos sino que casi 500 años después sihue siendo uno de los mas recomendados. Escencial en todo católico. P. Lorenzo Scupoli El Combate Espiritual - P. Lorenzo Scupoli"
26483451,"The Soul's Upward Yearning: Clues to Our Transcendent Nature from Experience and Reason (Happiness, Suffering, and Transcendence) (Volume 2)",Robert J.  Spitzer,1,to-read,"Since the early twentieth century, scientific materialism has so undermined our belief in the human capacity for transcendence that many people find it difficult to believe in God and the human soul. The materialist perspective has not only cast its spell on the natural sciences, psychology, philosophy, and literature, it has also enthralled popular culture, which offers very little to encourage the ""soul's upward yearning.""<br /><br />There are many signs of the widespread loss of confidence in our ability to soar upward, and these have been noted by thinkers as diverse as Carl Jung (psychiatrist), Mircea Eliade (historian of religion), Gabriel Marcel (philosopher), and authors C.S. Lewis and J.R.R. Tolkien. Their observations were validated by a 2004 study published in the American Journal of Psychiatry that linked the absence of religion with a marked increase in suicide, meaninglessness, substance abuse, separation from family members, and other psychological problems.<br /><br />Thus, the loss of transcendence is negatively affecting an entire society. It is stealing from countless individuals their sense of happiness, dignity, ideals, virtues, and destiny.Ironically, the evidence for transcendence is greater today than in any other period in history. The problem is, this evidence has not been compiled and made widely available--a challenge Father Spitzer aspires to meet with this book.<br /><br />Father Spitzer's work provides a bright light in the midst of the darkness by presenting traditional and contemporary evidence for God and a transphysical soul from several major sources. It shows that we are transcendent beings with souls capable of surviving bodily death; that we are self-reflective beings aware of and able to strive toward perfect truth, love, goodness, and beauty; that we have the dignity of being created in the very image of God. If we underestimate these truths, we undervalue one another, underlive our lives, and underachieve our destiny."
28783504,"God So Loved the World: Clues to Our Transcendent Destiny from the Revelation of Jesus (Happiness, Suffering, and Transcendence) (Volume 3)",Robert J.  Spitzer,1,to-read,"In this volume the brilliant Fr. Spitzer probes in detail the major question that if an intelligent Creator God - manifest in logical proofs, scientific evidence, and near death experiences - who is the source of our desire for the sacred, and the transcendental desires for truth, love, goodness, and beauty, would want to reveal himself to us personally and ultimately.<br /><br />He then shows this is reasonable not only in light of our interior experience of a transcendent Reality, but also that a completely intelligent Reality is completely positive--implying its possession of a completely positive virtue - namely -love-, defined as agape.<br /><br />This leads to the question whether God might be unconditionally loving, and if he is, whether he would want to make a personal appearance to us in a perfect act of empathy - face to face. After examining the rational evidence for this, he reviews all world religions to see if there is one that reveals such a God - an unconditionally loving God who would want to be with us in perfect empathy. This leads us to the extraordinary claim of Jesus Christ who taught that God is -Abba-, the unconditionally loving Father.<br /><br />Jesus' claims go further, saying that He is also unconditional love, and that his mission is to give us that love through an act of complete self-sacrifice. He also claims to be the exclusive Son of the Father, sent by God to save the world, and the one who possesses divine power and authority. The rest of the book does an in-depth examination of the evidence for Jesus' unconditional love of sinners, his teachings, his miracles, and his rising from the dead. As well as the evidence for Jesus' gift of the Holy Spirit that enabled his disciples to perform miracles in his name, and evidence for the presence of the Holy Spirit today.<br /><br />If this strong evidence convinces us to believe that Jesus is our ultimate meaning and destiny, and desire His saving presence in our lives, that evidence should galvanize the Holy Spirit within us to show that Jesus is Lord and Savior, -the way, the truth, and the life.- And our faith in him will transform everything we think about our nature, dignity, and destiny- and how we live, endure suffering, contend with evil, and treat our neighbor."
28792818,Tratado de la Oración y Meditación,,1,to-read,"Fray Pedro de Alcántara se caracterizó por una vida contemplativa y mística. El fruto de su vida de contemplación nos la regala en este libro para que podamos crecer en el amor y cercanía a Dios a través de la oración y meditación. El libro es un manual abreviado para la oración y la meditación, invitándonos a la contemplación de uno mismo para llegar a la trascendencia del ser personal para llegar a tener una relación íntima con Dios."
28861080,¿Dios existe?: El libro que todo creyente deberá (y todo ateo temerá) leer,,1,to-read,"Un amplio y profundo analisis que echa por tierra las falacias y sinrazones de incluso el mas refinado e intelectualizado ateismo refutando detallada y contundentemente a sus principales referentes (Stephen Hawking, Richard Dawkins, Graham Oppy, Jeffrey Jay Lowder, Bertrand Russell, Sebastian Faure, Immanuel Kant, David Hume, etc.). Imprescindible para todo aquel que busque una respuesta intelectualmente solida sobre el fundamento de la existencia, y en especial para creyentes que busquen un sustento y defensa racional de la fe, agnosticos sinceros en busca de respuestas en uno u otro sentido y ateos intelectualmente honestos que esten dispuestos a aceptar el desafio de cuestionar su propio ateismo. Este libro no solo reivindica y renueva filosofica y cientificamente la profunda vision de las cinco vias de Santo Tomas de Aquino sino que aborda numerosas cuestiones relacionadas con ontologia, epistemologia, astrofisica, biologia, etc. pero todo desde un lenguaje ameno y sencillo. Luego de leer este libro tu vision de la filosofia y la cuestion de Dios definitivamente no sera la misma."""
28926537,La conciencia inexplicada,,1,to-read,Ensayo sobre los límites de la comprensión naturalista de la mente
29617087,Meditaciones sobre la Pasión,Susanna Tamaro,1,to-read,"Recorrido por la pasión de Cristo, mediante comentarios a cada una de las catorce estaciones del Via Crucis."
33574273,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,1,to-read,"<b>It was a dark and stormy night.</b><br /><br />Out of this wild night, a strange visitor comes to the Murry house and beckons Meg, her brother Charles Wallace, and their friend Calvin O'Keefe on a most dangerous and extraordinary adventure—one that will threaten their lives and our universe.<br /><br />Winner of the 1963 Newbery Medal, <i>A Wrinkle in Time</i> is the first book in Madeleine L'Engle's classic Time Quintet."
33775806,"The Light Shines on in the Darkness: Transforming Suffering through Faith (Happiness, Suffering, and Transcendence) (Volume 4)",Robert J.  Spitzer,1,to-read,"Why would an all-loving God allow suffering? Aren't suffering and love opposed to one another? Does suffering have any benefit for this life? Does it have any benefit for eternal life? Is there any objective evidence for God - for a soul that will survive bodily death - for the resurrection of Jesus? If there is testable, objective evidence for a resurrection, what is this resurrection like? Who is God anyway - benevolent and loving or angry and retributive?<br /><br />Father Spitzer gives a comprehensive explanation of contemporary evidence for God, the soul, and the resurrection, and helps us understand how God uses suffering to lead us to the resurrection, and to compassion for others. He also shows how the Holy Spirit guides us through times of suffering toward our salvation - and other's salvation, explaining the signs and interior movements that reveal the Spirit's actions.<br /><br />But even armed with this eternal perspective, serious questions remain. If God has power over nature, why doesn't He just perform a lot more miracles when we pray for them so that we won't have to suffer? Why did God make the natural world imperfect in the first place? Wouldn't it have been better to create us in a world without suffering - without challenge, need, and self-sacrifice?<br /><br />Father Spitzer not only addresses the perplexing questions associated with suffering but he teaches us how to suffer well. He points out some of the most common errors we make in interpreting God's motives for and alleviation of suffering. He explains why suffering - in combination with love - is one of the most powerful motivating agents for personal, cultural, and societal development. Suffering and love are inextricably bound up with one another on the highest levels of human meaning."
34121926,"Building a Bridge: How the Catholic Church and the LGBT Community Can Enter into a Relationship of Respect, Compassion, and Sensitivity",James     Martin,1,quarantine,"The <em>New York Times</em> bestselling author of <em>The Jesuit Guide to (Almost) Everything</em> and <em>Jesus: A Pilgrimage</em> turns his attention to the relationship between LGBT Catholics and the Church in this loving, inclusive, and revolutionary book.<br /><br />On the day after the Orlando nightclub shooting, James Martin S.J. posted a video on Facebook in which he called for solidarity with our LGBT brothers and sisters. ""The largest mass shooting in US history took place at a gay club and the LGBT community has been profoundly affected,"" he began. He then implored his fellow Catholics—and people everywhere—to ""stand not only with the people of Orlando but also with their LGBT brothers and sisters."" A powerful call for tolerance, acceptance, and support—and a reminder of Jesus' message for us to love one another—Father Martin's post went viral and was viewed more than 1.6 million times.<br /><br />Now, Martin expands on his reflections in this moving and inspiring book, offering a powerful, loving, and much-needed voice in a time marked by anger, prejudice, and divisiveness. Adapted from an address he gave to New Ways Ministry, a group that ministers to and advocates for LGBT Catholics, <em>Building a Bridge</em> provides a roadmap for repairing and strengthening the bonds that unite all of us as God's children. Martin uses the image of a two-way bridge to enable LGBT Catholics and the Church to come together in a call to end the ""us"" versus ""them"" mentality. Turning to the Catechism, he draws on the three criteria at the heart of the Christian ministry—""respect, compassion, and sensitivity""—as a model for how the Catholic Church should relate to the LGBT community."
34272753,What Did Jesus Look Like?,,1,to-read,"Jesus Christ is arguably the most famous man who ever lived. His image adorns countless churches, icons, and paintings. He is the subject of millions of statues, sculptures, devotional objects and works of art. Everyone can conjure an image of Jesus: usually as a handsome, white man with flowing locks and pristine linen robes.<br /><br />But what did Jesus really look like? Is our popular image of Jesus overly westernized and untrue to historical reality?<br /><br />This question continues to fascinate. Leading Christian Origins scholar Joan E. Taylor surveys the historical evidence, and the prevalent image of Jesus in art and culture, to suggest an entirely different vision of this most famous of men.<br /><br />He may even have had short hair."
34807242,LA CONCIENCIA INEXPLICADA: ENSAYO SOBRE LOS LÍMITES DE COMPRENSIÓN NATURALISTA DE MENTE (FRONTERAS),,1,to-read,"El naturalismo espera explicar todos los aspectos y dimensiones de la vida mental con los métodos y conceptos de las ciencias naturales. Sin embargo, el fenómeno de la conciencia constituye hasta el momento un desafío inabordable. Este libro examina todos los aspectos del problema y llega a la conclusión de que los rasgos más característicos de la conciencia desbordan los límites intrínsecos de la explicación naturalista y probablemente los de cualquier otro tipo de explicación."
19360818,"Promise and Fulfillment: The Relationship Between the Old and New Testaments, Vol. 8",Scott Hahn,1,to-read,"Promise and Fulfillment: The Relationship Between the Old and the New Testaments is the eight volume in the acclaimed series from Scott Hahn’s St. Paul Center for Biblical Theology. Letter &amp; Spirit, the most widely read journal of Catholic Biblical Theology in English, seeks to foster a deeper conversation about the Bible. The series takes a crucial step toward recovering the fundamental link between the literary and historical study of Scripture and its religious and spiritual meaning in the Church’s liturgy and Tradition. <br /> <br />This volume features an all-star lineup tackling one of the oldest questions in Christian biblical scholarship — the relationship between the Old and New Testaments. Highlights include Hahn’s essay on the meaning of covenant in Hebrews 9 and Brant Pitre’s reading of the parable of the Royal Wedding Feast (Matt 22:1-14) against the backdrop of Jewish Scripture and tradition."
21567404,What Is It Like to Be a Bat?,Thomas Nagel,1,to-read,"Ciò che vediamo, capiamo, viviamo non è mai svincolato dalla peculiare percezione «coscientizzata» che ci isola nella nostra specificità di individui e di esseri umani. Così per tutti, pipistrelli compresi. Ecco allora che a partire da una domanda semplice e apparentemente ingenua si spalanca tutto un ampio panorama di grandi questioni filosofiche, che in un irresistibile crescendo conducono il pensatore dal problema del rapporto soggetto-mondo e mente-corpo a un’interrogazione sulle possibilità e i limiti della scienza e di una conoscenza oggettiva in generale, fino alla prospettiva di un linguaggio a venire che permetta di aprire un varco tra i tanti vicoli ciechi in cui sembriamo destinati ad arenarci."
22233770,Los Reyes del Grial,Margarita Torres Sevilla,1,to-read,"Una investigación histórica consigue desvelar dónde se custodia desde mil año la Copa de Cristo. El origen del mito del Santo Grial está en León, España."
23466252,Beyond Physicalism: Toward Reconciliation of Science and Spirituality,,1,to-read,"The rise of modern science has brought with it increasing acceptance among intellectual elites of a worldview that conflicts sharply both with everyday human experience and with beliefs widely shared among the world s great cultural traditions. Most contemporary scientists and philosophers believe that reality is at bottom purely physical, and that human beings are nothing more than extremely complicated biological machines. On such views our everyday experiences of conscious decision-making, free will, and the self are illusory by-products of the grinding of our neural machinery. It follows that mind and personality are necessarily extinguished at death, and that there exists no deeper transpersonal or spiritual reality of any sort. Beyond Physicalism is the product of an unusual fellowship of scientists and humanities scholars who dispute these views. In their previous publication, Irreducible Mind, they argued that physicalism cannot accommodate various well-evidenced empirical phenomena including paranormal or psi phenomena, postmortem survival, and mystical experiences. In this new theory-oriented companion volume they go further by attempting to understand how the world must be constituted in order that these rogue phenomena can occur. Drawing upon empirical science, metaphysical philosophy, and the mystical traditions, the authors work toward an improved big picture of the general character of reality, one which strongly overlaps territory traditionally occupied by the world s institutional religions, and which attempts to reconcile science and spirituality by finding a middle path between the polarized fundamentalisms, religious and scientific, that have dominated recent public discourse."""
24572359,Dawkins en observación: una crítica al nuevo ateísmo,Scott Hahn,1,to-read,"Magnífica crítica sobre el pensamiento de Richard Dawkins en El espejismo de Dios, que disecciona los argumentos de éste para demonizar y ridiculizar todo lo divino. Un libro fundamental para entender las fisuras del ""nuevo ateísmo""."
25046244,"Pactos y señales: ""Casi"" unas memorias (Biblioteca J. J. Benítez)",J.J. Benítez,1,to-read,"Pactos y señales prosigue la titánica senda investigadora que J. J. Benítez emprendió hace más de cuatro décadas: probar la existencia del más allá. A partir de los pactos establecidos en vida entre dos personas, y la muestra explícita en forma de señales que nos llegan a través del universo, y que uno de los dos, ya en el más allá, manifiesta al otro como prueba irrefutable de que hay vida después de la muerte.Cada capítulo está dedicado a exponer un caso que, como es habitual en las obras de J. J. Benítez, se basa en sorprendentes testimonios. Más de doscientas pruebas de personas que han recibido y sabido interpretar estas señales y que nos enseñan a reconocerlas para dar sentido a nuestras vidas. Así, veremos que las señales son muy diversas tanto como su significado, y que cada persona alberga el poder para interpretarlas de manera correcta. Estos mensajes nos alertan de peligros o nos encaminan hacia una dirección correcta. En definitiva, un libro que nos ofrece las claves para interpretar los mensajes que nos llegan constantemente y que nos indican cómo seguir en la senda de la felicidad y la plenitud.La última novedad de J. J. Benítez es el resultado de su compromiso personal con los lectores, de ahí que el propio autor haya querido mostrar sus experiencias más personales con el más allá, detallando sus propios pactos y señales establecidos con diferentes personas."
25100453,Encuentros: la historia de los ovni en España,Iker Jiménez,1,ufo,"En esta obra están todos los nombres, fotografías, expedientes y testimonios de casos impresionantes. Incidentes protagonizados por personas como usted, muchos de ellos rescatados de archivos confidenciales y otros sacados a la luz tras la paciente investigación periodística del autor. Nunca antes se había abordado el apasionante asunto de los O.V.N.I. con tal torrente informativo y documental a disposición de los lectores. ¿Existen verdaderamente? ¿Qué son? ¿De dónde vienen? Interrogantes que se plasman en la fuerza del dibujo de un niño, la grabación de un piloto militar, o en los impactantes documentos sonoros contenidos en un CD único en su género."
30948,The Rise of Christianity,Rodney Stark,1,to-read,"This ""fresh, blunt, and highly persuasive account of how the West was won—for Jesus"" (<em>Newsweek</em>) is now available in paperback. Stark's provocative report challenges conventional wisdom and finds that Christianity's astounding dominance of the Western world arose from its offer of a better, more secure way of life.<br /><br />""Compelling reading"" (<em>Library Journal</em>) that is sure to ""generate spirited argument"" (<em>Publishers Weekly</em>), this account of Christianity's remarkable growth within the Roman Empire is the subject of much fanfare. ""Anyone who has puzzled over Christianity's rise to dominance...must read it."" says Yale University's Wayne A. Meeks, for <em>The Rise of Christianity</em> makes a compelling case for startling conclusions. Combining his expertise in social science with historical evidence, and his insight into contemporary religion's appeal, Stark finds that early Christianity attracted the privileged rather than the poor, that most early converts were women or marginalized Jews—and ultimately ""that Christianity was a success because it proved those who joined it with a more appealing, more assuring, happier, and perhaps longer life"" (Andrew M. Greeley, University of Chicago)."
100021,What Does It All Mean? A Very Short Introduction to Philosophy,Thomas Nagel,1,to-read,"In this cogent and accessible introduction to philosophy, the distinguished author of Mortal Questions and The View From Nowhere sets forth the central problems of philosophical inquiry for the beginning student."
156343,Scarlet Pimpernel of the Vatican (Fontana books),J.P. Gallagher,1,to-read,"To thousands of people escaping- Allied prisoners, refugees, Jews and others wanted for various reasons by the Nazis - one of the greatest heros of WW11 was a tall, jolly Irish Priest, Monsignor Hugh Joseph O'Flaherty. Working throughout the warat the Vatican, he organised, unofficially an incredibly efficient underground system which gave shelter to inumerable escapes. This very readable account of his adventures is an exciting story and throws some interesting light on one of the lesser-known aspects of the war."
184442,The Catholic Church and Conversion,G.K. Chesterton,1,to-read,"In this book, Chesterton's brilliance as a writer and thinker again shine through as he explains his understanding of Catholicism and the Catholic Church and how its appeal to reason and truth eventually won him over. For Chesterton, two essentials lay at the heart of conversion, and without these, a man misses the point of it all. He describes these in his own words: ""One is that he believes it to be solid objective truth, which is true whether he likes it or not; and the other is that he seeks liberation from his sins."" That is why Chesterton became a Catholic, and what he describes in his unique and colorful way in this book."
257865,Mortal Questions,Thomas Nagel,1,to-read,"Thomas Nagel's Mortal Questions explores some fundamental issues concerning the meaning, nature and value of human life. Questions about our attitudes to death, sexual behaviour, social inequality, war and political power are shown to lead to more obviously philosophical problems about personal identity, consciousness, freedom, and value. This original and illuminating book aims at a form of understanding that is both theoretical and personal in its lively engagement with what are literally issues of life and death."
257867,The View From Nowhere,Thomas Nagel,1,to-read,"Human beings have the unique ability to view the world in a detached way: We can think about the world in terms that transcend our own experience or interest, and consider the world from a vantage point that is, in Nagel's words, ""nowhere in particular."" At the same time, each of us is a particular person in a particular place, each with his own ""personal"" view of the world, a view that we can recognize as just one aspect of the whole. How do we reconcile these two standpoints--intellectually, morally, and practically? To what extent are they irreconcilable and to what extent can they be integrated? Thomas Nagel's ambitious and lively book tackles this fundamental issue, arguing that our divided nature is the root of a whole range of philosophical problems, touching, as it does, every aspect of human life. He deals with its manifestations in such fields of philosophy as: the mind-body problem, personal identity, knowledge and skepticism, thought and reality, free will, ethics, the relation between moral and other values, the meaning of life, and death. Excessive objectification has been a malady of recent analytic philosophy, claims Nagel, it has led to implausible forms of reductionism in the philosophy of mind and elsewhere. The solution is not to inhibit the objectifying impulse, but to insist that it learn to live alongside the internal perspectives that cannot be either discarded or objectified. Reconciliation between the two standpoints, in the end, is not always possible.<br />"
455523,Reasonable Faith: Christian Truth and Apologetics,William Lane Craig,1,to-read,"<p>
  <em>""Evangelicals have been living on the periphery of responsible intellectual existence. The average Christian does not realize that there is an intellectual war going on in the universities and in the professional journals and scholarly societies. Christianity is being attacked from all sides as irrational or outmoded, and millions of students, our future generation of leaders have absorbed this viewpoint. This is a war which we cannot afford to lose....</em>
</p> <p>
  <em>""In addition to serving, like the rest of theology in general, as an expression of our loving God with all our minds, apologetics specifically serves to show to unbelievers the truth of the Christian faith, to confirm that faith to believers, and to reveal and explore the connections between Christian doctrine and other truths.... Apologetics... is a theoretical discipline that tries to answer the question, What rational defense can be given for the Christian faith?""</em>
</p> <p>This book by respected philosopher and theologian William Lane Craig has been thoroughly revised and updated to equip believers in the successful proclamation of biblical truth claims. The author gives careful attention to crucial questions and concerns, including: How Do I Know Christianity Is True?, The Absurdity of Life Without God, The Existence of God, The Problem of Miracles, and The Resurrection of Jesus.</p> <p>An invaluable scholarly resource for all committed defenders of the Christian faith.</p>"
514708,LA MÍSTlCA CIUDAD DE DIOS (1670) (Scripta Humanistica) (English and Spanish Edition),,1,to-read,"Written by Venerable María de Jesús de Agreda, a 17th century Spanish nun, after years of private revelations from God the Father and Most Holy Mary, <i>Mística Ciudad de Dios (The Mystical City of God)</i> is a marvelous and life-changing narrative of most wonderful and hidden mysteries about the life of Most Holy Mary and his Son Jesus Our Lord that has been enthralling readers for centuries.<br /><br />Composed of the Conception, Incarnation, Transfixion and Coronation, this magnificent narrative takes the reader through the various stages of the life of the Blessed Virgin Mary, plus it reveals all sorts of facts about our entire salvation history.<br /><br />Pope Innocent XI and Pope Alexander VIII in 1690 expressly declared that the City of God may be read by all the faithful. Pope Clement XI and Benedict XIV gave like decisions."
637657,The Mystery of the Supernatural,Henri de Lubac,1,quarantine,"First published in 1965, this book represents a refinement and further development of the core thesis that Henri de Lubac had originally put forward many years earlier in a bold and controversial work in which he first called into question the idea of pure nature."
638234,The Splendor of the Church,Henri de Lubac,1,quarantine,"Considered by many the bright jewel among the many enriching books of Cardinal Henri de Lubac, this work is a hymn to the beauty of the Church, under some of whose leaders for a time he unjustly suffered. The Splendor of the Church is, in a sense, a personal testimony of the great theologian's humility and love of the Church of Christ. It is also a classic work in the theology of the Church. Indeed, de Lubac's profound insights significantly contributed to Vatican II's Dogmatic Constitution on the Church, Lumen Gentium, especially in its treatment on the Church as mystery and as the Sacrament of Christ."
1620982,Universe or Multiverse?,,1,to-read,"Recent developments in cosmology and particle physics, such as the string landscape picture, have led to the remarkable realization that our universe - rather than being unique - could be just one of many universes. The multiverse proposal helps to explain the origin of the universe and some of its observational features. Since the physical constants can be different in other universes, the fine-tunings which appear necessary for the emergence of life may also be explained. Nevertheless, many physicists remain uncomfortable with the multiverse proposal, since it is highly speculative and perhaps untestable. In this volume, a number of active and eminent researchers in the field - mainly cosmologists and particle physicists but also some philosophers - address these issues and describe recent developments. The articles represent the full spectrum of views, providing for the first time an overview of the subject. They are written at different academic levels, engaging lay-readers and researchers alike.<br /><br />Table of Contents<br /><br />Part I. Overviews:<br />1. Introduction and overview Bernard Carr<br />2. Living in the multiverse Steven Weinberg<br />3. Enlightenment, knowledge, ignorance, temptation Frank Wilczek<br />Part II. Cosmology and Astrophysics:<br />4. Cosmology and the multiverse Martin J. Rees<br />5. The anthropic principle revisited Bernard Carr<br />6. Cosmology from the top down Stephen Hawking<br />7. The multiverse hierarchy Max Tegmark<br />8. The inflationary universe Andrei Linde<br />9. A model of anthropic reasoning: the dark to ordinary matter ratio Frank Wilczek<br />10. Anthropic predictions: the case of the cosmological constant Alexander Vilenkin<br />11. The definition and classification of universes James D. Bjorken<br />12. M/string theory and anthropic reasoning Renata Kallosh<br />13. The anthropic principle, dark energy and the LHC Savas Dimopoulos and Scott Thomas<br />Part III. Particle Physics and Quantum Theory:<br />14. Quarks, electrons and atoms in closely related universes Craig J. Hogan<br />15. The fine-tuning problems of particle physics and anthropic mechanisms John F. Donoghue<br />16. The anthropic landscape of string theory Leonard Susskind<br />17. Cosmology and the many worlds interpretation of quantum mechanics Viatcheslav Mukhanov<br />18. Anthropic reasoning and quantum cosmology James B. Hartle<br />19. Micro-anthropic principle for quantum theory Brandon Carter<br />Part IV. More General Philosophical Issues:<br />20. Scientific alternatives to the anthropic principle Lee Smolin<br />21. Making predictions in a multiverse: conundrums, dangers, coincidences Anthony Aguirre<br />22. Multiverses: description, uniqueness and testing George Ellis<br />23. Predictions and tests of multiverse theories Don N. Page<br />24. Observation selection theory and cosmological fine-tuning Nick Bostrom<br />25. Are anthropic arguments, involving multiverses and beyond, legitimate? William R. Stoeger<br />26. The multiverse hypothesis: a theistic perspective Robin Collins<br />27. Living in a simulated universe John D. Barrow<br />28. Universes galore: where will it all end? Paul Davies<br />Index."
2253634,The Resurrection: History and Myth,Géza Vermes,1,to-read,"The Resurrection is the rock of faith on which Christianity is founded. But on what evidence is the most miraculous phenomenon in religious history based?<br /><br />World-famous biblical scholar Geza Vermes has studied all the evidence that still remains, over two thousand years after Jesus Christ was reported to have risen from the dead. Examining the Jewish Bible, the New Testament, and other accounts left to us, as well as contemporary attitudes toward the afterlife, he takes us through each episode with a historian’s focus: the Crucifixion, the treatment of the body, the statements of the women who found the empty tomb, and the visions of Christ by his disciples. Unraveling the true meaning conveyed in the Gospels, the Acts, and Saint Paul, Vermes shines new light on the developing faith in the risen Christ among the first followers of Jesus."
2525388,The Oviedo Cloth,,1,to-read,"Thousands know the controversy surrounding the Turin Shroud, but few in the English-speaking world have heard of the Oviedo Cloth. It too is a possible relic of Jesus' burial, and the marks on the Shroud and on the Cloth (which is thought to have been wrapped around Jesus' head) are consistent with each other. Yet the Oviedo Cloth has been in its current home in he cathedral town of Oviedo, in northern Spain, since the eleventh century, so there is additional reason to doubt the carbon-dating of the Turin Shroud to the fourteenth century.The author examines the claims for the authenticity of the Cloth, both scientific and historical. His treatment of the Turin Shroud is in relation to the Cloth and the new evidence which it provides. The closing chapter sets out the implications of these findings for the Church today, and answers some of the sensational claims made in the more excitable Shroud books of the last few years. The argument is always based on historical foundations, rather than religious ones, thus avoiding the danger of influence from prior convictions.<br /><br />This book will interest all who want a reasoned introduction to a subject which has caused fierce disputes among scholars, and all who are concerned with the relationship of faith and fact will be enlightened by this study."
2773576,Florecillas,Francis of Assisi,1,to-read,"St. Francis of Assisi--the saint who preached to birds and wolves, the saint whose vow of poverty changed Christian ethics forever, the saint who repented of his fleshly sins by loving the material world--was also a pretty great writer. His <i>Little Flowers</i>, a series of 53 short chapters ranging in form from wild stories to serene meditations, is perfect bedtime or devotional reading. Before you know it, you'll be reading this one aloud to your cat. And Francis will be very pleased to hear it. <i>--Michael Joseph Gross</i>"
35135343,The Largesse of the Sea Maiden,Denis Johnson,1,to-read,"<i>The Largesse of the Sea Maiden</i> is the long-awaited new story collection from Denis Johnson. Written in the luminous prose that made him one of the most beloved and important writers of his generation, this collection finds Johnson in new territory, contemplating the ghosts of the past and the elusive and unexpected ways the mysteries of the universe assert themselves.<br /><br />Finished shortly before Johnson’s death, this collection is the last word from a writer whose work will live on for many years to come.<br /><br />The largesse of the sea maiden<br />The starlight on Idaho<br />Strangler Bob<br />Triumph over the grave<br />Doppelganger, poltergeist"
35662918,"Crosses, Sunsets & Sinners: A Brother And Sisters Medjugorje Journey",Patrick Dillon,1,to-read,"In 1982 immediately after finishing the Novena to the Holy Spirit, the award-winning author, Patrick Dillon, had a brief vision of a woman who dramatically changed his life. <br /> <br />On June 24, 1981 in the small village of Medjugorje, in former Yugoslavia, six children claimed Mary appeared to them eventually sharing potentially world-changing secrets including an urgent call for humanity to return back to God. The apparitions still occurring today include messages from Our Lady to the world. <br /> <br />In May 1990 in their early 20s, with little money, God made it possible for Patrick and his sister to make a pilgrimage to Medjugorje. While there, they experienced miraculous life-changing events. More importantly, they fell in love with Jesus who showed them, through His Mother Mary, a place that welcomes all people and faiths, regardless of religious denomination or belief, the wonderful love of a Father God in the form of a Heaven on Earth. <br /> <br />The author intimately shares his family’s triumphs and many challenges that were overcome by the power of prayer before, during, and after their Medjugorje experience. <br /> <br />It is Patrick‘s hope that the reader will be encouraged by this remarkable journey of faith and will realize that help is here, right now! <br />"
35894104,The Big Lie,Dinesh D'Souza,1,to-read,"What is ""the big lie"" of the Democratic Party? That conservatives—and President Donald Trump in particular—are fascists. Nazis, even. In a typical comment, MSNBC host Rachel Maddow says the Trump era is reminiscent of ""what it was like when Hitler first became chancellor.""<br /><br />But in fact, this audacious lie is a complete inversion of the truth. Yes, there is a fascist threat in America—but that threat is from the Left and the Democratic Party. The Democratic left has an ideology virtually identical with fascism and routinely borrows tactics of intimidation and political terror from the Nazi Brownshirts.<br /><br />To cover up their insidious fascist agenda, Democrats loudly accuse President Trump and other Republicans of being Nazis—an obvious lie, considering the GOP has been fighting the Democrats over slavery, genocide, racism and fascism from the beginning.<br /><br />Now, finally, Dinesh D'Souza explodes the Left's big lie. He expertly exonerates President Trump and his supporters, then uncovers the Democratic Left's long, cozy relationship with Nazism: how the racist and genocidal acts of early Democrats inspired Adolf Hitler's campaign of death; how fascist philosophers influenced the great 20th century lions of the American Left; and how today's anti-free speech, anti-capitalist, anti-religious liberty, pro-violence Democratic Party is a frightening simulacrum of the Nazi Party. <br /><br />Hitler coined the term ""the big lie"" to describe a lie that ""the great masses of the people"" will fall for precisely because of how bold and monstrous the lie is. In <em>The Big Lie</em>, D'Souza shows that the Democratic Left's orchestrated campaign to paint President Trump and conservatives as Nazis to cover up its own fascism is, in fact, the biggest lie of all."
36124353,Tales from the Brackenwood Ghost Club,,1,to-read," 
  <em>Beyond the world  we know... eleven tales of the strange and supernatural.</em>
  <br />
 <p>
  <em></em>
  <br />
</p> Mysterious lights in a buried church...<br />  A half-glimpsed figure haunting a Montana ranch...<br />  An invisible stalker on a California trail...<br />  A shadowy priest who onlly appears on Good Friday...<br />  Welcome to the world of the Brackenwood Ghost Club, whose members meet to hear tales of the strange turnings beyond the world we know.<br />  
  <br />
  If you enjoy traditional ghost stories, particularly those with a Catholic flavor, then the Brackenwood Ghost Club is the place for you.  Come and join the circle around Uncle Max's fire as each new guest tells a tale of the supernatural.<br /> <p>
  <br />
</p> 
  <em>Buy this book and be entertained, enriched, and, perhaps experience a frisson of the uncanny...</em>
  <br />
 "
